id,observed_on,place_guess,latitude,longitude,species_guess,scientific_name
203318039,2024-03-18,"Arlee, MT 59821, USA",47.1488092,-114.0647709997,Clover Weevil,Sitona hispidulus
203667814,2024-02-29,"Flathead County, US-MT, US",48.0416107909,-114.1199659403,Larder Beetle,Dermestes lardarius
203672551,2024-03-20,"Flathead County, US-MT, US",48.1157694578,-114.1853718954,Calopus angustus,Calopus angustus
204135223,2022-08-06,"Missoula County, MT, USA",46.7202420857,-113.5743057779,Knapweed Root Moth,Agapeta zoegana
204135545,2022-08-06,"Missoula County, MT, USA",46.7201269217,-113.574222443,Confusing Petrophila,Petrophila confusalis
204319299,2024-03-19,"Missoula County, US-MT, US",46.719765,-113.6684666667,Satyr Comma,Polygonia satyrus
204474830,2022-04-25,"Sanders County, MT, USA",47.592760477,-115.3365163001,Moss's Elfin,Callophrys mossii
204474835,2022-05-11,"Lower Rattlesnake, Missoula, MT 59802, USA",46.8780696915,-113.9767081788,Satyr Comma,Polygonia satyrus
204630367,2024-03-30,"Arlee, MT 59821, USA",47.1488298,-114.0648955997,Crusted root weevil,Romualdius scaber
204654377,2024-03-30,"Nez Perce-Clearwater National Forest, Lolo, ID, US",46.4712616667,-114.8830333333,St. Lawrence Tiger Moth,Arctia parthenos
204814059,2018-06-22,"Raymond Ave, Missoula, MT, US",46.8845866667,-113.9682833333,Smerinthus astarte,Smerinthus astarte
204814405,2017-06-27,"Raymond Ave, Missoula, MT, US",46.8842916667,-113.9682466667,Western Giant Ichneumon Wasp,Megarhyssa nortoni nortoni
204989361,2024-04-01,"Florence, MT, US",46.696370216,-114.0089627636,Seven-spotted Lady Beetle,Coccinella septempunctata
205086578,2024-04-01,"Missoula County, MT, USA",46.8345126547,-114.0949183619,Purple Tiger Beetle,Cicindela purpurea
205086579,2024-04-01,"Missoula County, MT, USA",46.8368991147,-114.0936941105,Julia Orangetip,Anthocharis julia
205158057,2024-04-02,"Missoula, MT 59801, USA",46.8523302997,-113.9636847,Western White,Pontia occidentalis
205163262,2023-10-07,"Ryman St, Missoula, MT, US",46.8742833333,-113.9944833333,European Mantis,Mantis religiosa
205266572,2024-04-03,"Lower Woodchuck Rd, Florence, MT, US",46.6736178227,-114.0162389007,Black-tailed Bumble Bee,Bombus melanopygus
205266724,2024-04-03,"Lower Woodchuck Rd, Florence, MT, US",46.6736178227,-114.0162389007,Cucullia pulla,Cucullia pulla
205304781,2024-04-01,"University District, Missoula, MT, USA",46.8608354255,-113.9840038084,Mourning Cloak,Nymphalis antiopa
205304782,2024-04-01,"University District, Missoula, MT, USA",46.8608354255,-113.9840038084,Immigrant Pavement Ant,Tetramorium immigrans
205304784,2024-04-01,"University District, Missoula, MT, USA",46.8608354255,-113.9840038084,White-bowed Smoothwing,Scaeva affinis
205304785,2024-04-01,"University District, Missoula, MT, USA",46.8608354255,-113.9840038084,White-bowed Smoothwing,Scaeva affinis
205382345,2023-06-11,"Raymond Ave, Missoula, MT, US",46.88457,-113.9683033333,White-lined Sphinx,Hyles lineata
205386547,2020-05-30,"Raymond Ave, Missoula, MT, US",46.88457,-113.9683033333,California Darner,Rhionaeschna californica
205386793,2018-09-02,"Ravalli County, MT, USA",46.2613290796,-114.2476327909,Spotted Tussock Moth,Lophocampa maculata
205399388,2024-04-04,"Lower Woodchuck Rd, Florence, MT, US",46.6737760476,-114.0163553641,Speckled Green Fruitworm Moth,Orthosia hibisci
205480750,2021-09-21,"University of Montana, Missoula, MT, US",46.8584663341,-113.9873589699,Western Conifer Seed Bug,Leptoglossus occidentalis
205568263,2024-04-05,"Missoula, MT 59808, USA",46.9151981997,-114.0278375997,Striped Leafhopper,Cuerna striata
205748886,2024-04-05,"University District, Missoula, MT, USA",46.8660113,-113.9927569,Dytiscus,Dytiscus
205881124,2024-04-05,"Wayfarers State Park, Bigfork, MT, US",48.0543459625,-114.0753469736,Western Conifer Seed Bug,Leptoglossus occidentalis
205990239,2024-04-07,"Ronan, MT 59864, USA",47.5288211897,-114.1015014052,Ranchman's Tiger Moth,Arctia virginalis
206299904,2024-04-09,"University of Montana, Missoula, MT, US",46.8607416667,-113.9862966667,Bronze Ground Beetle,Carabus nemoralis
206305404,2024-04-09,"Third Ave W, Kalispell, MT, US",48.1888234802,-114.3145013229,Bronze Ground Beetle,Carabus nemoralis
206423890,2024-04-10,"Lower Rattlesnake, Missoula, MT 59802, USA",46.8765568991,-113.9710226655,Yellow-legged Mud-dauber Wasp,Sceliphron caementarium
206470995,2024-04-10,"Missoula, MT 59812, USA",46.8596614,-113.9824914997,Milbert's Tortoiseshell,Aglais milberti
206668723,2024-04-11,Missoula,46.8723449707,-114.0186004639,Bronze Ground Beetle,Carabus nemoralis
206707946,2024-04-11,"Ravalli County, MT, USA",46.1285125599,-114.2274048174,Echo Azure,Celastrina echo
206707952,2024-04-11,"Ravalli County, MT, USA",46.1285125599,-114.2274048174,Hoary Comma,Polygonia gracilis
206713536,2024-04-11,"Arlee, MT 59821, USA",47.1490537997,-114.065363,North American Common Water Strider,Aquarius remigis
206817047,2023-09-10,"Clinton, MT 59825, USA",46.5626905716,-113.7066051364,Polyphemus Moth,Antheraea polyphemus
206830441,2024-04-12,Kalispell,48.1765937805,-114.3223724365,Hunt's Bumble Bee,Bombus huntii
206831804,2024-04-12,"Franklin Way, Kalispell, MT, US",48.2751466667,-114.326295,Alfalfa Weevil,Hypera postica
206834777,2024-04-12,"Westside, Missoula, MT, USA",46.884093,-114.043025,Hunt's Bumble Bee,Bombus huntii
206836144,2024-04-12,"Wayfarers State Park, Bigfork, MT, US",48.055357942,-114.0749451685,Western Yellowjacket,Vespula pensylvanica
206869702,2024-04-12,"Buffalo Head Park, Kalispell, MT, US",48.2246166667,-114.321305,Gerrini,Gerrini
206873246,2024-04-12,Missoula,46.8684387207,-114.0501480103,Bald-faced Hornet,Dolichovespula maculata
207046575,2024-04-13,"Lake County, US-MT, US",47.6960882789,-114.2593898652,Red Flat Bark Beetle,Cucujus clavipes
207056834,2024-04-13,"Kalispell, MT 59901, USA",48.1780638889,-114.3241111111,Hunt's Bumble Bee,Bombus huntii
207058008,2024-04-13,"Orchard Homes, MT, USA",46.8552700997,-114.0433155,Hunt's Bumble Bee,Bombus huntii
207081737,2024-04-13,"Missoula County, MT, USA",46.8361908333,-114.090050555,Milbert's Tortoiseshell,Aglais milberti
207081745,2024-04-13,"Missoula County, MT, USA",46.8342127783,-114.0999741667,Globetails,Sphaerophoria
207175015,2024-04-14,"Raymond Ave, Missoula, MT, US",46.8846133333,-113.9683,Western Yellowjacket,Vespula pensylvanica
207217691,2024-03-31,"Nez Perce-Clearwater National Forest, Pierce, ID, US",46.8818314845,-115.4972118585,Isabella Tiger Moth,Pyrrharctia isabella
207221461,2024-04-14,"Lower Rattlesnake, Missoula, MT 59802, USA",46.8752007912,-113.9845534042,Black-tailed Bumble Bee,Bombus melanopygus
207291131,2024-04-12,"S Sixth St W, Missoula, MT, US",46.8641083333,-114.0033861167,Orange-legged Furrow Bee,Halictus rubicundus
207291592,2024-04-14,"Ravalli County, MT, USA",46.5380011117,-114.1676686117,Mourning Cloak,Nymphalis antiopa
207314297,2024-04-14,"Ravalli County, MT, USA",46.5375552783,-114.155815555,Western Pine Elfin,Callophrys eryphon
207435048,2024-04-15,"Wayfarers State Park, Bigfork, MT, US",48.0543881293,-114.0752573944,Small Engrailed,Ectropis crepuscularia
207597521,2024-04-13,"Flathead County, MT, USA",48.1683722391,-114.166448289,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
207659379,2024-04-16,"Plains, MT, US",47.6031326734,-114.8656551262,Vancouver Bumble Bee,Bombus vancouverensis
207707918,2024-04-15,"Kelsey Ln, Stevensville, MT, US",46.42112,-114.0739971667,American Giant Water Bug,Lethocerus americanus
207707988,2024-04-15,"Kelsey Ln, Stevensville, MT, US",46.4210916667,-114.0739055,American Giant Water Bug,Lethocerus americanus
207708010,2024-04-15,"Kelsey Ln, Stevensville, MT, US",46.42112,-114.0739971667,American Giant Water Bug,Lethocerus americanus
207714332,2024-04-14,"Ravalli, Montana, United States",46.537210555,-114.1622038883,Greater Bee Fly,Bombylius major
207858601,2024-04-17,"Glacier National Park, West Glacier, MT, US",48.556195,-113.9709466667,Mourning Cloak,Nymphalis antiopa
207951528,2024-04-11,"Lower Rattlesnake, Missoula, MT 59802, USA",46.8749166667,-113.9753944444,Bronze Ground Beetle,Carabus nemoralis
208136640,2024-04-19,"Clark Fork, Missoula, MT, US",46.8672123647,-113.9841685429,California Giant Stonefly,Pteronarcys californica
208141917,2024-04-19,"Tamarack Ln, Columbia Falls, MT, US",48.3854221125,-114.1910143084,New World Red Bearded Ant,Formica neorufibarbis
208146241,2024-04-19,"Kalispell, MT 59901, USA",48.1990528609,-114.3048481339,Hunt's Bumble Bee,Bombus huntii
208146242,2024-04-19,"Kalispell, MT 59901, USA",48.1990501305,-114.3048534983,Hunt's Bumble Bee,Bombus huntii
208207687,2024-04-16,"Missoula County, MT, USA",46.925204505,-113.96102704,Fuzzy-Horned Bumble Bee,Bombus mixtus
208368689,2024-04-20,"Lake County, US-MT, US",47.772458688,-114.3352189421,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
208393836,2024-04-20,"Lolo National Forest, Alberton, MT, US",46.9898127672,-114.6632832942,Echo Azure,Celastrina echo
208406864,2022-07-09,"Glacier National Park, West Glacier, MT, US",48.6365360054,-113.8488107082,Pale Swallowtail,Papilio eurymedon
208413057,2024-04-20,"Mineral County, MT, USA",47.0090433519,-114.5788783137,Greater Bee Fly,Bombylius major
208413070,2024-04-20,"Mineral County, MT, USA",47.005836945,-114.6948277783,California Tortoiseshell,Nymphalis californica
208423059,2024-04-20,"Mineral County, MT, USA",47.0047658333,-114.698974445,Oblique-lined Tiger Beetle,Cicindela tranquebarica
208437063,2024-04-20,"Mineral County, MT, USA",47.0036938883,-114.6997047217,Western Tiger Beetle,Cicindela oregona
208527858,2024-04-21,"River Road, Missoula, MT, USA",46.8687168062,-114.0347650275,Black Vine Weevil,Otiorhynchus sulcatus
208530921,2024-04-21,"Speedway Ave, Missoula, MT, US",46.8719372649,-113.9427364337,Bronze Ground Beetle,Carabus nemoralis
208541489,2024-04-20,"Mineral County, MT, USA",47.0084734514,-114.5789997744,Hairy-eyed Flower Fly,Syrphus torvus
208578462,2024-04-21,"Tamarack Ln, Columbia Falls, MT, US",48.3834255403,-114.1921112015,Golden Dung Fly,Scathophaga stercoraria
208649957,2024-04-20,"Mineral County, MT, USA",46.903068455,-114.6256490217,Brown Elfin,Callophrys augustinus
208649960,2024-04-20,"Mineral County, MT, USA",46.9030887917,-114.6256034383,Mourning Cloak,Nymphalis antiopa
208735830,2024-04-10,"Sanders County, MT, USA",47.3185460933,-114.8938275133,California Tortoiseshell,Nymphalis californica
208735831,2024-04-10,"Sanders County, MT, USA",47.3185460933,-114.8938275133,California Tortoiseshell,Nymphalis californica
208735833,2024-04-10,"Sanders County, MT, USA",47.3185460933,-114.8938275133,Oblique-lined Tiger Beetle,Cicindela tranquebarica
208795041,2024-04-22,"Lake County, US-MT, US",47.6934460325,-114.3375039711,Black-margined Flower Fly,Syrphus opinator
208808861,2024-04-14,"Grandview Dr, Kalispell, MT, US",48.2263833333,-114.3227616667,Large Marble,Euchloe ausonides
208968592,2024-04-23,Lonepine,47.7059326172,-114.6314468384,Prairie Yellowjacket,Vespula atropilosa
209003103,2024-04-23,"Sanders County, US-MT, US",47.3123306,-114.8073670997,Satyr Comma,Polygonia satyrus
209009536,2024-04-23,"Plains, MT 59859, USA",47.3132462,-114.8074926,North American Common Water Strider,Aquarius remigis
209013631,2024-04-23,"Plains, MT 59859, USA",47.3135760997,-114.8096357997,Black-margined Flower Fly,Syrphus opinator
209027195,2024-04-23,"River Road, Missoula, MT, USA",46.868675281,-114.0347331758,Juniper Hairstreak,Callophrys gryneus
209088401,2024-04-23,"S Van Buren St, Missoula, MT, US",46.8661216667,-113.983345,Convergent Lady Beetle,Hippodamia convergens
209117187,2024-04-23,"Lolo National Forest, Plains, MT, US",47.3125033333,-114.80745,Satyr Comma,Polygonia satyrus
209132544,2024-04-24,"Thompson Falls, MT 59873, USA",47.5946580506,-115.3629862145,Julia Orangetip,Anthocharis julia
209149393,2024-04-23,"S Third St W, Missoula, MT, US",46.86605,-114.0463861667,Mourning Cloak,Nymphalis antiopa
209150328,2024-04-24,"South Ave W, Missoula, MT, US",46.8491229221,-114.0066236356,Asian Lady Beetle,Harmonia axyridis
209158971,2024-04-24,"University District, Missoula, MT, USA",46.862434,-113.988505,Black-tailed Bumble Bee,Bombus melanopygus
209159181,2024-04-24,"University District, Missoula, MT, USA",46.8624369722,-113.9885419722,Convergent Lady Beetle,Hippodamia convergens
209173152,2024-04-24,"Lake County, US-MT, US",47.6923646078,-114.2104882727,California Tortoiseshell,Nymphalis californica
209179665,2024-04-24,"37th Ave, Missoula, MT, US",46.8427366667,-114.0681833333,Asian Lady Beetle,Harmonia axyridis
209181294,2024-04-20,"Mineral County, MT, USA",46.9026390383,-114.6270233933,Echo Azure,Celastrina echo
209181296,2024-04-20,"Mineral County, MT, USA",46.9031061583,-114.62549131,California Tortoiseshell,Nymphalis californica
209181298,2024-04-20,"Mineral County, MT, USA",46.9030574883,-114.625647735,Echo Azure,Celastrina echo
209181511,2024-04-20,"Mineral County, MT, USA",46.9032864717,-114.6252277433,Zephyr Comma,Polygonia gracilis zephyrus
209182372,2024-04-20,"Mineral County, MT, USA",46.9030443767,-114.625698075,Echo Azure,Celastrina echo
209182373,2024-04-20,"Mineral County, MT, USA",46.9030934367,-114.62559338,Two-banded Checkered-Skipper,Pyrgus ruralis
209182374,2024-04-20,"Mineral County, MT, USA",46.9068513783,-114.8029600967,Echo Azure,Celastrina echo
209182381,2024-04-20,"Mineral County, MT, USA",46.90910015,-114.8032360833,Echo Azure,Celastrina echo
209182382,2024-04-20,"Mineral County, MT, USA",46.9095231017,-114.8025724467,Echo Azure,Celastrina echo
209182800,2024-04-20,"Mineral County, MT, USA",46.9095194733,-114.8024180367,Echo Azure,Celastrina echo
209182801,2024-04-20,"Mineral County, MT, USA",46.909353145,-114.802319845,Brown Elfin,Callophrys augustinus
209182804,2024-04-20,"Mineral County, MT, USA",46.9093415733,-114.801961715,Echo Azure,Celastrina echo
209185241,2024-04-24,"Arlee, MT 59821, USA",47.1487093,-114.0644446997,Larder Beetle,Dermestes lardarius
209289677,2024-04-23,"Holland Lake, Condon, MT, US",47.4468109773,-113.6013214327,Green Comma,Polygonia faunus
209327402,2024-04-25,"Middle Burnt Fork Rd, Stevensville, MT, US",46.5009480295,-114.0346795322,Mourning Cloak,Nymphalis antiopa
209335968,2024-04-25,"E Spruce St, Missoula, MT, US",46.8736333333,-113.9902283333,Bronze Ground Beetle,Carabus nemoralis
209336167,2024-04-25,"E Spruce St, Missoula, MT, US",46.8734366667,-113.99022,Western Honey Bee,Apis mellifera
209339021,2024-04-25,"Missoula, MT 59812, USA",46.8604889,-113.9832344997,Bronze Ground Beetle,Carabus nemoralis
209339618,2024-04-25,"Missoula, MT 59812, USA",46.8604636,-113.9833705,Western Honey Bee,Apis mellifera
209340450,2024-04-25,"Missoula, MT 59812, USA",46.8607072,-113.984256,Asian Lady Beetle,Harmonia axyridis
209354427,2024-04-25,Missoula,46.843334198,-114.0057830811,Black Cherry Aphid,Myzus cerasi
209366033,2024-04-25,"Potomac, MT 59823, USA",46.8524670743,-113.5265544802,Bronze Ground Beetle,Carabus nemoralis
209386491,2024-04-24,"Flathead County, US-MT, US",48.1418140192,-114.1355957152,Ranchman's Tiger Moth,Arctia virginalis
209398305,2024-04-21,"Missoula County, MT, USA",46.697415565,-113.66981264,Western Thatching Ant,Formica obscuripes
209404902,2024-04-22,"Missoula County, MT, USA",47.3227383333,-113.5827366667,Mourning Cloak,Nymphalis antiopa
209668667,2024-04-25,"Trotting Horse Ln, Missoula, MT, US",46.8814283333,-114.1418,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
209818806,2024-04-26,"Flashs Honor Ln, Bonner, MT, US",46.9477475574,-113.4173884186,Eye-spotted Lady Beetle,Anatis mali
209865399,2024-04-25,"Missoula, MT, US",46.8424301048,-114.0669870398,Hunt's Bumble Bee,Bombus huntii
209868610,2024-04-26,"Swan Lake, MT 59911, USA",48.01566966,-113.99790572,Western Yellowjacket,Vespula pensylvanica
210169488,2024-04-23,"Heart of Missoula, Missoula, MT, US",46.8687533333,-113.974275,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
210459786,2024-04-27,"Kalispell, MT 59901, USA",48.1919426019,-114.3168130517,Hunt's Bumble Bee,Bombus huntii
210580295,2024-04-27,"Missoula, MT 59808, USA",47.0021995581,-114.0243097767,Red Flat Bark Beetle,Cucujus clavipes
210838331,2024-04-23,"Missoula County Fairgrounds, Missoula, MT, US",46.8481853568,-114.0142446995,Orange-legged Furrow Bee,Halictus rubicundus
210844755,2024-03-30,"McDonald Ave, Missoula, MT, US",46.8398833975,-114.0274413277,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
211132707,2024-04-28,"Lake County, US-MT, US",47.6627019021,-114.2852456037,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
211193206,2024-04-28,"Westside, Missoula, MT, USA",46.8953502,-114.0358336997,Hunt's Bumble Bee,Bombus huntii
211256591,2024-04-28,"Philipsburg, MT 59858, USA",46.3303518394,-113.260949403,willow beaked-gall midge,Rabdophaga rigidae
211271038,2024-04-28,Mt Jumbo,46.879090027,-113.956496492,Silvery Blue,Glaucopsyche lygdamus
211528702,2023-09-23,"MT-49, Browning, MT, US",48.5429216667,-113.3001866667,St. Lawrence Tiger Moth,Arctia parthenos
211876735,2024-04-29,"Arlee, MT 59821, USA",47.1521784997,-114.0682926,Western Honey Bee,Apis mellifera
212242967,2024-04-29,"Missoula County, MT, USA",46.9130903167,-114.15867569,Black-margined Flower Fly,Syrphus opinator
212242969,2024-04-29,"Missoula County, MT, USA",46.9130903167,-114.15867569,Black-margined Flower Fly,Syrphus opinator
212242974,2024-04-29,"Missoula County, MT, USA",46.9130903167,-114.15867569,Black-margined Flower Fly,Syrphus opinator
212242978,2024-04-29,"Missoula County, MT, USA",46.9130903167,-114.15867569,Asher's Blue,Celastrina asheri
212343059,2024-04-25,"Polson, MT 59860, USA",47.6880838285,-114.1189082712,Hunt's Bumble Bee,Bombus huntii
212677635,2024-04-28,"Lolo National Forest, Missoula, MT, US",46.9245866667,-113.9590616667,Western Black Carpenter Ant,Camponotus modoc
212777582,2024-04-11,"Flathead County, US-MT, US",48.0019230271,-114.1229445193,Crusted root weevil,Romualdius scaber
212783046,2024-04-13,"Flathead County, US-MT, US",48.1303567504,-114.0009391402,Ranchman's Tiger Moth,Arctia virginalis
212967872,2024-05-02,"Lower Rattlesnake, Missoula, MT 59802, USA",46.876482643,-113.971400857,Silvery Blue,Glaucopsyche lygdamus
212980438,2024-05-02,"Tamarack Ln, Columbia Falls, MT, US",48.3867441239,-114.1909195152,Western Honey Bee,Apis mellifera
213019758,2024-04-26,"Flathead County, US-MT, US",48.0953826486,-114.0575970657,Banded Pebble Moth,Gluphisia severa
213019780,2024-04-26,"Flathead County, US-MT, US",48.15527809,-114.1845464652,Ranchman's Tiger Moth,Arctia virginalis
213217528,2024-05-03,"Drummond, MT, US",46.6531395889,-113.2357572529,Ligated Furrow Bee,Halictus ligatus
213230950,2024-05-03,"Missoula, MT 59812, USA",46.8590078,-113.9828147997,Western Honey Bee,Apis mellifera
213250651,2024-05-03,"Lolo National Forest, Missoula, MT, US",46.8305366667,-114.0986861667,California Tortoiseshell,Nymphalis californica
213253607,2024-05-03,"Missoula, MT 59812, USA",46.8590384,-113.9828265,Western Honey Bee,Apis mellifera
213287296,2024-05-03,"Missoula, MT 59801, USA",46.8660765997,-113.9832255997,Eurasian Drone Fly,Eristalis arbustorum
213287910,2024-05-03,"University District, Missoula, MT, USA",46.8653359997,-113.9816296997,Convergent Lady Beetle,Hippodamia convergens
213287993,2024-05-03,"University District, Missoula, MT, USA",46.8653359997,-113.9816296997,Flying Saucer Lady Beetle,Anatis rathvoni
213288102,2024-05-03,"University District, Missoula, MT, USA",46.8653359997,-113.9816296997,Convergent Lady Beetle,Hippodamia convergens
213288160,2024-05-03,"University District, Missoula, MT, USA",46.865344,-113.9816342,Two-spotted Lady Beetle,Adalia bipunctata
213288318,2024-05-03,"University District, Missoula, MT, USA",46.8653577997,-113.9816742,Asian Lady Beetle,Harmonia axyridis
213288406,2024-05-03,"University District, Missoula, MT, USA",46.8651967997,-113.9816660997,Convergent Lady Beetle,Hippodamia convergens
213289495,2024-05-02,"Grant Creek, Missoula, MT 59808, USA",46.9167492286,-114.0317291021,Clark's Sphinx,Proserpinus clarkiae
213451520,2024-05-03,"Lolo, MT, US",46.7002099642,-114.0442054448,Anise Swallowtail,Papilio zelicaon
213478558,2024-05-04,Missoula,46.925693512,-113.9565429688,Echo Azure,Celastrina echo
213507800,2024-05-04,"Thompson Falls, MT 59873, USA",47.5705666667,-115.3165861111,Red-bellied Clerid,Enoclerus sphegeus
213702683,2024-05-05,"Orchard Homes, MT, USA",46.8463871483,-114.0659440309,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
213724555,2024-05-05,"McDonald Ave, Missoula, MT, US",46.8398463741,-114.0275270043,Hunt's Bumble Bee,Bombus huntii
213748474,2024-05-05,"Elliot Airstrip, Clinton, MT 59825, USA",46.72509449,-113.65607089,Ranchman's Tiger Moth,Arctia virginalis
213909157,2021-07-21,"Missoula County, MT, USA",46.6741361111,-114.0174472222,Becker's White,Pontia beckerii
213997672,2024-05-01,"Ravalli County, MT, USA",46.5378883333,-114.15352,Echo Azure,Celastrina echo
214439744,2024-05-06,"Thompson Falls, MT 59873, USA",47.5927599018,-115.3404469416,Vagabond Cluster Fly,Pollenia vagabunda
214472615,2024-05-04,"Upper Rattlesnake, Missoula, MT, US",46.8973416667,-113.94413,Silvery Blue,Glaucopsyche lygdamus
214502467,2024-05-08,"MT-35, Bigfork, MT, US",48.0049459,-114.0536634,Convergent Lady Beetle,Hippodamia convergens
214506795,2024-05-08,"MT-35, Bigfork, MT, US",48.0049459,-114.0536634,Seven-spotted Lady Beetle,Coccinella septempunctata
214679889,2024-05-09,"Missoula, MT 59812, USA",46.8590445997,-113.9828013,Great Basin Bumble Bee,Bombus centralis
214680762,2024-05-09,"Missoula, MT 59812, USA",46.8590445997,-113.9828013,Western Honey Bee,Apis mellifera
214681065,2024-05-09,"Missoula, MT 59812, USA",46.8590293,-113.9834222,Western Honey Bee,Apis mellifera
214681511,2024-05-09,"Missoula, MT 59812, USA",46.8590267,-113.9834223,Western Honey Bee,Apis mellifera
214681635,2024-05-09,"Missoula, MT 59812, USA",46.8590159997,-113.983428,Western Honey Bee,Apis mellifera
214681775,2024-05-09,"Missoula, MT 59812, USA",46.8590011,-113.9834457,Western Honey Bee,Apis mellifera
214783080,2024-05-09,"Potomac, MT 59823, USA",46.8524670743,-113.5265544802,Black-margined Flower Fly,Syrphus opinator
214916841,2024-05-10,"Missoula, MT 59812, USA",46.8581779,-113.9871993997,Bronze Ground Beetle,Carabus nemoralis
215122434,2024-05-11,"Greenough Park, 1001 Monroe St, Missoula, MT 59802, USA",46.8769953,-113.9768536,Ligated Furrow Bee,Halictus ligatus
215124032,2024-05-11,"Sunnyside Dr, Kalispell, MT, US",48.1818516211,-114.3266304327,Golden Net-winged Beetle,Dictyoptera aurora
215127007,2024-05-09,"River Road, Missoula, MT, USA",46.8686569435,-114.0347439051,Western Honey Bee,Apis mellifera
215127008,2024-05-11,"River Road, Missoula, MT, USA",46.8686569435,-114.0347439051,Convergent Lady Beetle,Hippodamia convergens
215132304,2024-05-11,"Emerald Lake Dr, Seeley Lake, MT, US",47.1021024538,-113.3683986641,Nearctic Bumble Bee,Bombus vancouverensis nearcticus
215137196,2024-05-09,"Lolo National Forest, Missoula, MT, US",46.85878,-113.9484866667,Fuzzy-Horned Bumble Bee,Bombus mixtus
215155523,2024-05-11,"South Ave W, Missoula, MT, US",46.8490966667,-114.0066611167,Red Back Dung Beetle,Aphodius fimetarius
215156171,2024-05-11,"Missoula, MT 59802, USA",46.9460453652,-113.9470789209,Echo Azure,Celastrina echo
215156440,2024-05-11,"Missoula, MT 59802, USA",46.94348129,-113.95188761,Echo Azure,Celastrina echo
215156457,2024-05-11,"Missoula County, US-MT, US",46.94295951,-113.95251747,Ranchman's Tiger Moth,Arctia virginalis
215314971,2024-05-12,"St Regis, MT 59866, USA",47.29678563,-115.16387054,Echo Azure,Celastrina echo
215322357,2024-05-12,Missoula,46.9048423767,-113.9822463989,Bronzed Cutworm Moth,Nephelodes minians
215324753,2024-05-12,"Lolo National Forest, Missoula, MT, US",46.9260633333,-113.959,Anise Swallowtail,Papilio zelicaon
215340804,2024-05-12,"Arlee, MT 59821, USA",47.1487614997,-114.0644592997,Larder Beetle,Dermestes lardarius
215404870,2023-08-15,"Dixon, MT 59831, USA",47.2772450588,-114.4579736888,Vancouver Bumble Bee,Bombus vancouverensis
215416042,2024-05-10,"Lolo National Forest, Plains, MT, US",47.3137283333,-114.810045,Priacma bleach beetle,Priacma serrata
215416722,2024-05-10,"Lolo National Forest, Plains, MT, US",47.3132783333,-114.809805,Echo Azure,Celastrina echo
215507717,2024-05-13,Missoula,46.8318786621,-114.0100021362,Western Yellowjacket,Vespula pensylvanica
215514316,2024-05-13,"Thompson Falls, MT 59873, USA",47.570625,-115.3166916667,Anise Swallowtail,Papilio zelicaon
215558431,2024-05-13,"Stevensville, MT 59870, USA",46.5589232402,-114.0060080588,Prairie Yellowjacket,Vespula atropilosa
215561914,2024-05-13,"Missoula, MT 59812, USA",46.8596602,-113.9824672997,Asian Lady Beetle,Harmonia axyridis
215562017,2024-05-13,"Missoula, MT 59812, USA",46.8596941997,-113.9824624997,Western Honey Bee,Apis mellifera
215562105,2024-05-13,"Missoula, MT 59812, USA",46.8597307,-113.9824435,Great Basin Bumble Bee,Bombus centralis
215562288,2024-05-13,"Missoula, MT 59812, USA",46.8597480997,-113.9824069997,Western Honey Bee,Apis mellifera
215562481,2024-05-13,"Missoula, MT 59812, USA",46.8597518997,-113.9824236997,Western Honey Bee,Apis mellifera
215562590,2024-05-13,"Missoula, MT 59812, USA",46.8604063,-113.9833182997,Bald-faced Hornet,Dolichovespula maculata
215578650,2024-05-13,"Old Darby Rd, Darby, MT, US",46.0876583333,-114.1763216667,Small black-and-brown Dung Beetle,Onthophagus nuchicornis
215580531,2024-05-11,"Potomac, MT 59823, USA",46.8524670743,-113.5265544802,Vashti Sphinx,Sphinx vashti
215605198,2024-05-11,"Ravalli County, MT, USA",46.416905,-114.2270866667,Western Pine Elfin,Callophrys eryphon
215605203,2024-05-11,"Ravalli County, MT, USA",46.42179,-114.249415,Western White-Ribboned Carpet,Mesoleuca gratulata
215631232,2024-05-13,"Ronan, MT 59864, USA",47.5983,-114.082256,Isabella Tiger Moth,Pyrrharctia isabella
215643369,2024-05-13,"Florence, MT, US",46.7092512314,-114.0047205147,Heliothis proruptus,Heliothis proruptus
215693106,2024-05-12,"Missoula County, MT, USA",46.741876903,-114.0931699203,Lilac Root Weevil,Otiorhynchus meridionalis
215762152,2022-07-14,"Bigfork, MT, US",48.1241425284,-114.0635843997,Polyphemus Moth,Antheraea polyphemus
215799730,2024-05-01,"Flathead County, US-MT, US",48.1694558528,-114.1400855668,Mill Carpet Beetle,Anthrenus fuscus
215805788,2024-05-07,"Flathead County, US-MT, US",48.0704871815,-114.0150168932,Crusted root weevil,Romualdius scaber
215805818,2024-05-14,"Flathead County, US-MT, US",48.14685355,-114.1658505826,Three-banded Lady Beetle,Coccinella trifasciata
