"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-06-26","0.04","70","89","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-06-27","0.03","62","66","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-06-28","0.00","56","75","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-06-29","0.00","67","82","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-06-30","0.00","66","70","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-01","0.04","62","76","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-02","0.06","64","78","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-03","0.01","62","77","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-04","0.00","63","83","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-05","0.00","67","87","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-06","0.00","71","87","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-07","0.00","72","92","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-08","0.00","75","95","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-09","0.00","78","99","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-10","0.00","80","101","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-11","0.00","81","99","61"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-12","0.00","77","96","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-13","0.00","77","99","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-14","0.00","76","97","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-15","0.00","76","94","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-16","0.00","75","94","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-17","0.00","76","99","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-18","0.00","82","96","65"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-19","0.00","78","98","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-20","0.00","80","101","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-21","0.00","83","101","61"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-22","0.00","85","100","65"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-23","0.00","83","101","62"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-24","0.14","79","102","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-25","0.00","75","80","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-26","0.00","64","85","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-27","0.00","66","87","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-28","0.00","68","87","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-29","0.00","70","88","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-30","0.19","69","73","60"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-07-31","0.00","66","87","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-01","0.00","72","96","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-02","0.00","78","102","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-03","0.00","79","97","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-04","0.12","75","83","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-05","0.00","66","86","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-06","0.14","70","87","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-07","0.02","67","85","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-08","0.00","69","81","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-09","0.00","72","88","61"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-10","0.02","70","84","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-11","0.00","63","84","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-12","0.01","72","89","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-13","0.00","68","81","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-14","0.00","64","85","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-15","0.04","69","89","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-16","0.00","63","80","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-17","0.00","67","91","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-18","0.09","74","96","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-19","0.04","69","93","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-20","0.00","66","88","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-21","0.00","69","81","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-22","0.00","67","90","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-23","0.00","76","93","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-24","0.00","62","72","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-25","0.00","62","74","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-26","0.00","60","81","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-27","0.07","66","88","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-28","0.00","56","60","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-29","0.00","54","79","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-30","0.00","62","89","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-08-31","0.00","69","94","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-01","0.00","69","90","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-02","0.00","69","90","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-03","0.00","72","79","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-04","0.00","66","88","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-05","0.00","69","92","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-06","0.00","70","93","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-07","0.00","69","91","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-08","0.00","67","84","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-09","0.00","72","89","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-10","0.00","65","85","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-11","0.27","63","72","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-12","0.55","53","57","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-13","0.00","55","66","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-14","0.00","53","70","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-15","0.00","57","71","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-16","0.00","59","76","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-17","0.19","60","68","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-18","0.04","59","68","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-19","0.00","59","75","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-20","0.00","58","68","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-21","0.00","51","70","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-22","0.00","52","71","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-23","0.00","57","73","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-24","0.00","60","80","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-25","0.00","65","90","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-26","0.00","66","72","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-27","0.00","56","80","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-28","0.00","60","82","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-29","0.00","57","69","43"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-09-30","0.00","49","62","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-01","0.00","46","73","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-02","0.00","61","67","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-03","0.00","46","63","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-04","0.05","46","71","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-05","0.00","50","64","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-06","0.00","47","69","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-07","0.00","51","76","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-08","0.00","53","76","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-09","0.00","54","77","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-10","0.00","59","70","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-11","0.00","51","69","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-12","0.00","54","74","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-13","0.00","52","70","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-14","0.00","52","73","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-15","0.00","53","72","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-16","0.07","49","54","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-17","0.03","46","49","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-18","0.00","36","50","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-19","0.00","42","57","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-20","0.00","49","77","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-21","0.03","51","56","39"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-22","0.00","43","56","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-23","0.00","35","47","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-24","0.00","43","51","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-25","0.00","34","53","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-26","0.00","42","65","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-27","0.02","43","64","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-28","0.00","44","51","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-29","0.00","40","47","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-30","0.00","33","45","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-10-31","0.01","31","38","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-01","0.00","38","53","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-02","0.06","42","49","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-03","0.00","39","43","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-04","0.12","38","46","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-05","0.00","38","41","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-06","0.00","36","45","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-07","0.00","35","48","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-08","0.00","33","49","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-09","0.00","32","45","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-10","0.03","40","51","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-11","0.00","42","58","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-12","0.00","44","50","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-13","0.00","41","50","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-14","0.08","44","49","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-15","0.00","36","41","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-16","0.00","37","42","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-17","0.06","37","47","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-18","0.00","38","43","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-19","0.00","32","38","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-20","0.01","32","40","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-21","0.06","38","43","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-22","0.27","38","43","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-23","0.24","40","44","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-24","0.00","36","45","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-25","0.01","31","37","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-26","0.05","34","39","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2024-11-27",,"35",,
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-01","0.01","19","22","17"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-02","0.00","24","28","21"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-03","0.02","31","41","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-04","0.00","39","45","31"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-05","0.00","33","42","22"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-06","0.01","34","44","30"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-07","0.05","31","36","23"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-08","0.00","23","32","6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-09","0.25","30","33","28"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-10","0.01","31","40","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-11","0.00","31","34","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-12","0.00","31","32","28"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-13","0.00","27","28","23"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-14","0.00","22","23","19"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-15","0.00","19","20","17"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-16","0.00","20","28","13"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-17","0.15","24","31","21"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-18","0.00","26","32","20"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-19","0.02","30","40","22"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-20","0.01","27","35","17"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-21","0.06","30","34","9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-22","0.03","20","32","9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-23","0.50","30","37","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-24","0.00","27","33","18"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-25","0.09","28","34","21"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-26","0.00","30","39","22"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-27","0.01","30","43","24"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-28","0.00","28","35","5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-29","0.00","11","30","-2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-30","0.00","12","23","-2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-01-31","0.00","20","31","8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-01","0.00","23","33","13"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-02","0.00","37","45","32"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-03","0.05","18","33","1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-04","0.04","2","7","-1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-05","0.03","7","15","3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-06","0.00","13","16","-8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-07","0.07","5","19","-9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-08","0.23","17","21","5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-09","0.00","4","5","-3"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-10","0.07","-3","3","-10"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-11","0.23","6","20","2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-12","0.19","18","34","13"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-13","0.13","30","33","12"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-14","0.07","18","30","-1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-15","0.21","27","36","23"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-16","0.01","31","33","16"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-17","0.01","16","16","9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-18","0.00","8","15","-10"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-19","0.02","11","19","8"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-20","0.03","14","28","-5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-21","0.00","13","31","-7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-22","0.03","10","27","-6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-23","0.10","21","24","11"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-24","0.00","13","17","6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-25","0.09","8","13","2"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-26","0.00","7","15","-9"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-27","0.02","4","18","-11"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-02-28","0.12","17","24","15"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-01","0.10","19","23","5"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-02","0.00","6","13","0"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-03","0.00","2","18","-14"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-04","0.00","-4","18","-21"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-05","0.00","-3","21","-20"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-06","0.01","16","34","7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-07","0.16","28","37","19"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-08","0.00","24","35","7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-09","0.00","20","31","6"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-10","0.00","13","31","-7"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-11","0.00","18","36","1"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-12","0.11","27","36","20"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-13","0.08","34","43","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-14","0.00","30","36","22"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-15","0.00","29","40","17"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-16","0.00","28","47","10"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-17","0.00","30","46","16"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-18","0.00","30","43","14"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-19","0.00","30","45","15"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-20","0.00","32","50","16"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-21","0.00","33","52","19"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-22","0.00","33","51","20"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-23","0.00","35","50","20"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-24","0.00","39","54","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-25","0.00","42","53","30"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-26","0.03","37","47","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-27","0.00","37","52","21"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-28","0.00","43","50","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-29","0.00","37","54","25"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-30","0.00","36","52","22"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-03-31","0.01","37","51","24"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-01","0.00","41","54","26"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-02","0.00","40","59","23"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-03","0.08","38","46","26"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-04","0.00","44","59","32"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-05","0.13","46","57","36"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-06","0.15","45","52","39"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-07","0.25","43","52","35"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-08","0.00","43","51","31"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-09","0.30","42","44","36"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-10","0.25","38","47","33"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-11","0.08","40","47","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-12","0.05","36","51","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-13","0.09","39","48","31"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-14","0.01","41","50","34"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-15","0.06","38","46","30"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-16","0.00","39","53","28"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-17","0.01","48","59","40"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-18","0.00","48","57","37"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-19","0.03","50","63","36"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-20","0.05","50","56","44"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-21","0.00","49","63","34"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-22","0.00","48","68","29"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-23","0.00","58","66","49"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-24","0.00","52","65","35"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-25","0.00","48","62","27"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-26","0.52","47","52","35"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-27","0.21","40","52","33"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-28","0.00","35","43","24"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-29","0.00","35","51","23"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-04-30","0.00","38","53","21"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-01","0.00","40","53","23"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-02","0.00","44","50","37"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-03","0.00","46","65","28"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-04","0.01","50","64","31"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-05","0.11","48","57","38"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-06","0.01","51","64","38"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-07","0.00","53","69","38"
"USC00244558","KALISPELL GLACIER AIRPORT, MT US","2019-05-08","0.00","54","65","44"
