"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-06-30","0.00","64","86","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-01","0.00","71","91","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-02","0.00","73","91","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-03","0.00","73","91","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-04","0.00","70","92","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-05","0.00","75","98","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-06","0.00","78","98","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-07","0.00","79","100","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-08","0.00","80","101","60"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-09","0.00","79","98","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-10","0.00","76","89","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-11","0.00","72","86","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-12","0.00","71","91","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-13","0.00","74","99","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-14","0.00","79","100","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-15","0.00","78","92","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-16","0.00","71","86","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-17","0.00","67","84","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-18","0.00","68","91","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-19","0.00","76","94","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-20","0.00","75","91","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-21","0.00","70","86","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-22","0.00","69","90","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-23","0.00","74","96","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-24","0.00","78","94","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-25","0.00","73","92","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-26","0.00","72","94","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-27","0.00","76","91","60"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-28","0.00","74","91","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-29","0.00","76","97","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-30","0.00","77","97","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-07-31","0.00","75","95","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-01","0.00","74","94","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-02","0.00","75","89","59"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-03","0.00","74","92","55"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-04","0.00","73","93","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-05","0.00","74","84","63"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-06","0.00","72","86","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-07","0.00","71","92","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-08","0.00","73","91","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-09","0.00","75","89","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-10","0.00","72","91","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-11","0.00","74","92","57"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-12","0.00","72","90","52"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-13","0.14","73","79","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-14","0.00","63","80","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-15","0.00","63","84","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-16","0.00","65","86","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-17","0.00","68","87","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-18","0.00","68","91","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-19","0.00","71","82","51"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-20","0.00","63","81","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-21","0.00","65","85","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-22","0.00","67","90","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-23","0.00","69","90","50"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-24","0.06","70","76","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-25","0.00","66","86","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-26","0.00","65","88","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-27","0.00","67","91","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-28","0.00","70","94","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-29","0.00","74","91","58"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-30","0.00","72","87","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-08-31","0.00","72","87","54"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-01","0.00","66","86","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-02","0.00","70","97","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-03","0.00","72","95","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-04","0.00","72","77","56"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-05","0.00","65","83","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-06","0.00","64","81","46"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-07","0.00","64","84","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-08","0.00","65","81","49"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-09","0.00","70","88","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-10","0.00","70","81","53"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-11","0.00","65","86","47"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-12","0.00","65","90","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-13","0.00","69","83","48"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-14","0.15","61","64","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-15","0.27","45","46","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-16","0.00","45","58","40"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-17","0.00","48","67","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-18","0.31","53","59","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-19","0.07","44","51","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-20","0.13","42","50","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-21","0.00","45","53","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-22","0.10","42","46","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-23","0.00","40","52","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-24","0.00","44","62","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-25","0.02","50","55","45"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-26","0.00","52","67","44"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-27","0.00","53","72","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-28","0.00","53","75","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-29","0.00","54","76","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-09-30","0.12","53","60","37"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-01","0.02","43","51","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-02","0.11","42","46","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-03","0.00","38","49","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-04","0.00","37","53","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-05","0.00","43","56","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-06","0.00","44","67","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-07","0.01","56","61","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-08","0.12","42","49","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-09","0.00","38","55","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-10","0.00","40","61","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-11","0.01","43","50","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-12","0.07","35","46","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-13","0.03","38","46","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-14","0.00","37","47","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-15","0.00","44","61","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-16","0.00","42","65","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-17","0.00","45","72","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-18","0.00","55","63","41"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-19","0.00","47","74","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-20","0.09","47","51","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-21","0.00","41","48","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-22","0.11","48","57","42"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-23","0.00","43","56","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-24","0.00","40","58","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-25","0.00","39","66","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-26","0.02","47","51","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-27","0.00","37","55","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-28","0.00","39","56","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-29","0.00","38","49","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-30","0.00","38","45","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-10-31","0.00","28","43","18"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-01","0.28","38","45","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-02","0.05","33","36","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-03","0.15","33","34","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-04","0.00","28","33","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-05","0.05","30","36","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-06","0.04","29","31","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-07","0.00","26","34","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-08","0.00","26","32","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-09","0.14","31","40","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-10","0.03","33","38","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-11","0.02","35","43","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-12","0.00","36","41","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-13","0.10","31","50","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-14","0.00","37","44","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-15","0.00","30","41","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-16","0.02","35","46","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-17","0.09","33","43","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-18","0.00","36","45","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-19","0.00","30","39","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-20","0.32","34","41","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-21","0.04","34","37","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-22","0.02","39","45","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-23","0.26","44","57","38"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-24","0.00","44","47","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-25","0.00","31","39","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-26","0.00","35","60","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-27","0.00","45","47","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-28","0.00","34","43","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-29","0.00","37","40","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-11-30","0.00","28","31","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-01","0.00","31","40","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-02","0.05","31","37","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-03","0.04","33","40","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-04","0.00","32","33","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-05","0.00","30","34","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-06","0.00","28","33","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-07","0.00","22","30","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-08","0.00","21","23","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-09","0.00","21","21","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-10","0.00","20","20","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-11","0.01","18","21","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-12","0.01","18","22","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-13","0.01","22","32","18"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-14","0.00","28","35","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-15","0.10","26","29","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-16","0.03","29","33","16"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-17","0.00","20","27","10"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-18","0.01","31","42","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-19","0.13","36","42","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-20","0.07","35","41","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-21","0.00","27","31","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-22","0.15","26","27","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-23","0.00","16","20","2"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-24","0.00","3","9","-7"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-25","0.17","8","15","4"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-26","0.00","11","15","3"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-27","0.07","14","21","12"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-28","0.04","21","29","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-29","0.63","30","34","18"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-30","0.10","20","34","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2017-12-31","0.00","24","30","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-01","0.00","15","20","7"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-02","0.00","12","15","6"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-03","0.07","11","18","8"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-04","0.00","17","22","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-05","0.01","22","28","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-06","0.02","27","34","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-07","0.00","32","37","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-08","0.00","33","39","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-09","0.05","31","35","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-10","0.00","34","37","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-11","0.17","30","33","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-12","0.00","32","36","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-13","0.00","34","42","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-14","0.00","34","38","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-15","0.00","32","39","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-16","0.00","31","37","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-17","0.00","26","32","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-18","0.23","30","39","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-19","0.01","34","37","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-20","0.00","32","38","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-21","0.00","31","36","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-22","0.01","33","37","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-23","0.00","26","37","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-24","0.00","33","42","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-25","0.05","32","38","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-26","0.01","29","38","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-27","0.01","30","37","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-28","0.03","33","37","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-29","0.00","32","46","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-30","0.06","40","51","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-01-31","0.01","30","39","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-01","0.00","28","34","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-02","0.15","32","36","30"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-03","0.02","37","44","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-04","0.18","37","42","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-05","0.05","38","42","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-06","0.02","36","41","33"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-07","0.08","38","47","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-08","0.06","45","53","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-09","0.37","26","28","15"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-10","0.00","19","29","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-11","0.00","17","31","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-12","0.00","14","21","5"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-13","0.00","11","25","2"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-14","0.01","23","35","14"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-15","0.01","31","37","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-16","0.05","27","36","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-17","0.30","29","41","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-18","0.17","26","32","8"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-19","0.00","8","12","4"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-20","0.00","6","15","-1"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-21","0.00","10","19","4"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-22","0.00","14","24","8"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-23","0.00","13","24","2"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-24","0.03","19","25","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-25","0.07","26","37","19"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-26","0.01","29","33","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-27","0.00","22","33","11"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-02-28","0.00","28","39","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-01","0.00","32","45","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-02","0.02","39","41","25"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-03","0.00","26","35","13"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-04","0.00","30","39","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-05","0.01","29","38","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-06","0.00","33","45","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-07","0.00","29","44","17"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-08","0.07","37","48","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-09","0.05","39","45","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-10","0.00","32","46","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-11","0.00","31","47","20"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-12","0.00","34","53","21"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-13","0.00","37","61","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-14","0.02","41","47","29"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-15","0.02","41","48","31"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-16","0.00","38","53","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-17","0.24","38","48","27"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-18","0.30","35","39","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-19","0.00","37","49","28"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-20","0.00","35","51","24"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-21","0.00","35","52","23"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-22","0.00","43","58","32"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-23","0.00","43","52","34"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-24","0.00","39","45","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-25","0.00","32","46","22"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-26","0.00","35","44","26"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-27","0.03","41","50","36"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-28","0.00","42","51","35"
"USW00024153","MISSOULA INTERNATIONAL AIRPORT, MT US","2018-03-29","0.00","40","52","28"
